antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
볶음밥,버섯샤브샤브,0.1071942956472382,0.0005143850438114,2.128489836461031e-05,0.0001985637224079,0.3860215704108101,-3.385424409822821e-05,0.9996841159554848,-0.6404810956146225
버섯샤브샤브,볶음밥,0.0005143850438114,0.1071942956472382,2.128489836461031e-05,0.0413793103448275,0.3860215704108101,-3.385424409822821e-05,0.9313440800802192,-0.6141003676441213
잡채,버섯샤브샤브,0.0576075774238178,0.0005143850438114,2.128489836461031e-05,0.0003694808793644,0.7182963109245305,-8.347577872409734e-06,0.999855042276446,-0.2938635605463531
버섯샤브샤브,잡채,0.0005143850438114,0.0576075774238178,2.128489836461031e-05,0.0413793103448275,0.7182963109245305,-8.347577872409734e-06,0.9830712321837872,-0.2818078116735384
버섯샤브샤브,등심돈까스,0.0005143850438114,0.0193621625456738,1.0642449182305155e-05,0.0206896551724137,1.068561175623255,6.828423529649611e-07,1.0013555382456147,0.0641951646583495
등심돈까스,버섯샤브샤브,0.0193621625456738,0.0005143850438114,1.0642449182305155e-05,0.0005496518871381,1.068561175623255,6.828423529649611e-07,1.0000352862384745,0.065428990372557
버섯샤브샤브,오므라이스,0.0005143850438114,0.0282627975451417,1.0642449182305155e-05,0.0206896551724137,0.7320455499625612,-3.895511171185744e-06,0.9922668616616512,-0.2680553871733143
오므라이스,버섯샤브샤브,0.0282627975451417,0.0005143850438114,1.0642449182305155e-05,0.0003765532822894,0.7320455499625612,-3.895511171185744e-06,0.999862116317925,-0.273615459545272
순대,버섯샤브샤브,0.0157011600269608,0.0005143850438114,1.0642449182305155e-05,0.000677812923633,1.3177150692615738,2.5660072939468377e-06,1.0001635387284853,0.2449567030918126
버섯샤브샤브,순대,0.0005143850438114,0.0157011600269608,1.0642449182305155e-05,0.0206896551724137,1.3177150692615738,2.5660072939468377e-06,1.0050938858879626,0.2412346862115271
버섯샤브샤브,닭곰탕,0.0005143850438114,0.029437014438256,1.0642449182305155e-05,0.0206896551724137,0.7028448899194656,-4.499510779194465e-06,0.9910678373693864,-0.2972625802830952
닭곰탕,버섯샤브샤브,0.029437014438256,0.0005143850438114,1.0642449182305155e-05,0.0003615328994938,0.7028448899194656,-4.499510779194465e-06,0.9998470925746176,-0.3034330349413908
버섯샤브샤브,수제비,0.0005143850438114,0.0128525311291638,1.418993224307354e-05,0.0275862068965517,2.1463637488459746,7.578782455111003e-06,1.0151516523849025,0.5343706188219844
수제비,버섯샤브샤브,0.0128525311291638,0.0005143850438114,1.418993224307354e-05,0.0011040574109853,2.1463637488459746,7.578782455111003e-06,1.0005903241188925,0.5410496034384243
버섯샤브샤브,쫄면,0.0005143850438114,0.0161942601724076,1.0642449182305155e-05,0.0206896551724137,1.2775918721909585,2.312363954027766e-06,1.004590368133809,0.2173892467775234
