antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'삼계탕'}),frozenset({'함박스테이크'}),0.015566355670651672,0.04267622122104367,0.00043988789953527973,0.028258887876025526,0.6621694017766281,-0.0002244253386708986,0.9851634008635226,-0.3413490758127973
frozenset({'삼계탕'}),frozenset({'참치김치찌개'}),0.015566355670651672,0.03980985490794282,0.0003760332044414488,0.02415679124886053,0.6068043027215554,-0.0002436611562526271,0.9839594480765872,-0.396945134478113
frozenset({'참치김치찌개'}),frozenset({'삼계탕'}),0.03980985490794282,0.015566355670651672,0.0003760332044414488,0.009445731598645517,0.6068043027215554,-0.0002436611562526271,0.993821010854979,-0.4029291732035999
frozenset({'삼계탕'}),frozenset({'생선까스'}),0.015566355670651672,0.021625456738444074,0.00016673170385611409,0.010711030082041934,0.4952972883574148,-0.00016989784727479724,0.9889674028637888,-0.5086241908039676
frozenset({'생선까스'}),frozenset({'삼계탕'}),0.021625456738444074,0.015566355670651672,0.00016673170385611409,0.00770997375328084,0.49529728835741477,-0.00016989784727479724,0.992082574943248,-0.5101671270876904
frozenset({'삼계탕'}),frozenset({'오리불고기'}),0.015566355670651672,0.039352229593103694,0.0002837986448614708,0.01823154056517776,0.4632911719028179,-0.00032877215741792544,0.978487097619652,-0.5406075574395753
frozenset({'오리불고기'}),frozenset({'삼계탕'}),0.039352229593103694,0.015566355670651672,0.0002837986448614708,0.007211755160912287,0.4632911719028179,-0.00032877215741792544,0.9915847104826534,-0.5466755658520045
frozenset({'삼계탕'}),frozenset({'청국장찌개'}),0.015566355670651672,0.01585724928163468,0.00012770939018766185,0.008204193254329991,0.5173780842199287,-0.00011913019208844932,0.9922836374430577,-0.48654036164567405
frozenset({'청국장찌개'}),frozenset({'삼계탕'}),0.01585724928163468,0.015566355670651672,0.00012770939018766185,0.008053691275167784,0.5173780842199286,-0.00011913019208844932,0.9924263396824959,-0.48661419265692857
frozenset({'삼계탕'}),frozenset({'삼겹살구이'}),0.015566355670651672,0.01623328248607613,0.0001418993224307354,0.00911577028258888,0.5615481829018748,-0.00011079372644968625,0.9928170093033805,-0.4423182352383204
frozenset({'삼겹살구이'}),frozenset({'삼계탕'}),0.01623328248607613,0.015566355670651672,0.0001418993224307354,0.008741258741258742,0.5615481829018749,-0.00011079372644968625,0.9931147170306653,-0.4424854124716131
frozenset({'삼계탕'}),frozenset({'오므라이스'}),0.015566355670651672,0.028262797545141723,0.0002128489836461031,0.013673655423883319,0.4838040325641356,-0.00022709977518919392,0.9852086054463767,-0.5201129723740396
frozenset({'오므라이스'}),frozenset({'삼계탕'}),0.028262797545141723,0.015566355670651672,0.0002128489836461031,0.007531065645788879,0.4838040325641356,-0.00022709977518919392,0.9919037364831058,-0.5233521037681546
frozenset({'삼계탕'}),frozenset({'등심돈까스'}),0.015566355670651672,0.019362162545673845,0.00016673170385611409,0.010711030082041934,0.5531938933358008,-0.0001346666048828154,0.9912552017391346,-0.4506870689656625
frozenset({'등심돈까스'}),frozenset({'삼계탕'}),0.019362162545673845,0.015566355670651672,0.00016673170385611409,0.008611212898497618,0.5531938933358007,-0.0001346666048828154,0.992984444788317,-0.45164367566056357
frozenset({'삼계탕'}),frozenset({'순대'}),0.015566355670651672,0.01570116002696087,0.00014899428855227217,0.009571558796718324,0.6096083843666806,-9.541555286921952e-05,0.9938111619424058,-0.39413168129404
frozenset({'순대'}),frozenset({'삼계탕'}),0.01570116002696087,0.015566355670651672,0.00014899428855227217,0.009489380930863083,0.6096083843666806,-9.541555286921952e-05,0.993864806067905,-0.3941643832027163
frozenset({'삼계탕'}),frozenset({'쫄면'}),0.015566355670651672,0.016194260172407677,0.00022703891588917664,0.014585232452142207,0.900642097685513,-2.5046697777590107e-05,0.9983671568833199,-0.1007706785304672
frozenset({'쫄면'}),frozenset({'삼계탕'}),0.016194260172407677,0.015566355670651672,0.00022703891588917664,0.014019715224534502,0.9006420976855131,-2.5046697777590107e-05,0.9984313677768218,-0.10082850956428509
frozenset({'삼계탕'}),frozenset({'볶음우동'}),0.015566355670651672,0.029259640285217638,0.0002554187803753237,0.016408386508659983,0.560785653846528,-0.00020004718709970196,0.9869343601548807,-0.4430821828612815
frozenset({'볶음우동'}),frozenset({'삼계탕'}),0.029259640285217638,0.015566355670651672,0.0002554187803753237,0.008729388942774006,0.5607856538465279,-0.00020004718709970196,0.9931028251502525,-0.4465413695369405
frozenset({'삼계탕'}),frozenset({'설렁탕'}),0.015566355670651672,0.01643548902053993,7.449714427613608e-05,0.004785779398359162,0.29118570140372635,-0.0001813435234386789,0.988294269333151,-0.7120417704675923
frozenset({'설렁탕'}),frozenset({'삼계탕'}),0.01643548902053993,0.015566355670651672,7.449714427613608e-05,0.0045327001942585795,0.2911857014037263,-0.0001813435234386789,0.988916104548541,-0.712222839990943
frozenset({'삼계탕'}),frozenset({'닭곰탕'}),0.015566355670651672,0.029437014438256057,2.4832381425378694e-05,0.0015952597994530538,0.05419230957674395,-0.0004333946552026236,0.9721137595628697,-0.9466062254411022
frozenset({'닭곰탕'}),frozenset({'삼계탕'}),0.029437014438256057,0.015566355670651672,2.4832381425378694e-05,0.0008435767654856592,0.05419230957674396,-0.0004333946552026236,0.9852647908147307,-0.9473189101979564
frozenset({'부대찌개'}),frozenset({'돼지갈비찜'}),0.07201745361665898,0.053882720210011,0.0020043279293341376,0.027831141323087533,0.5165132943291293,-0.001876168374129743,0.9732026194272683,-0.5021662727321428
frozenset({'돼지갈비찜'}),frozenset({'부대찌개'}),0.053882720210011,0.07201745361665898,0.0020043279293341376,0.0371979722167358,0.5165132943291293,-0.001876168374129743,0.9638352637456624,-0.49732790898988377
frozenset({'돼지갈비찜'}),frozenset({'비빔밥'}),0.053882720210011,0.10426052715598283,0.00298698073716698,0.055434854170781485,0.5316955101123373,-0.0026308600765270963,0.9483088348106069,-0.4821167492573352
frozenset({'비빔밥'}),frozenset({'돼지갈비찜'}),0.10426052715598283,0.053882720210011,0.00298698073716698,0.028649200408302142,0.5316955101123373,-0.0026308600765270963,0.974022238091207,-0.49578845033133817
frozenset({'돼지갈비찜'}),frozenset({'떡볶이'}),0.053882720210011,0.11380325658944979,0.003643265103409131,0.06761472117980118,0.5941369623869749,-0.002488763930388282,0.9504619641055534,-0.4192859384480034
frozenset({'떡볶이'}),frozenset({'돼지갈비찜'}),0.11380325658944979,0.053882720210011,0.003643265103409131,0.032013715710723194,0.5941369623869749,-0.002488763930388282,0.9774077330906144,-0.4352954157819686
frozenset({'볶음밥'}),frozenset({'돼지갈비찜'}),0.10719429564723829,0.053882720210011,0.004164745113342084,0.03885230168448225,0.7210530859068208,-0.001611175127127256,0.9843620095518404,-0.3023135696155047
frozenset({'돼지갈비찜'}),frozenset({'볶음밥'}),0.053882720210011,0.10719429564723829,0.004164745113342084,0.07729277766804925,0.7210530859068207,-0.001611175127127256,0.9675937098404636,-0.29022273536320614
frozenset({'잡채'}),frozenset({'돼지갈비찜'}),0.0576075774238178,0.053882720210011,0.0009578204264074639,0.01662663957140218,0.30857090188837716,-0.002146232549896657,0.962114002536767,-0.7039423936736672
frozenset({'돼지갈비찜'}),frozenset({'잡채'}),0.053882720210011,0.0576075774238178,0.0009578204264074639,0.017776022121271974,0.30857090188837716,-0.002146232549896657,0.9594475840545366,-0.7031196145177935
frozenset({'돼지갈비찜'}),frozenset({'탕수육'}),0.053882720210011,0.0759303274326865,0.0023626237184717442,0.04384752123247087,0.5774704616062986,-0.0017287088700382253,0.9664459310490205,-0.4360990567932678
frozenset({'탕수육'}),frozenset({'돼지갈비찜'}),0.0759303274326865,0.053882720210011,0.0023626237184717442,0.03111567931227808,0.5774704616062984,-0.0017287088700382253,0.9765017965389587,-0.4419060220795931
frozenset({'돼지갈비찜'}),frozenset({'김치볶음밥'}),0.053882720210011,0.05407073681223172,0.0021781545993117884,0.040423991046151825,0.7476130977561828,-0.0007353237838908355,0.9857783587347521,-0.2629806647525474
frozenset({'김치볶음밥'}),frozenset({'돼지갈비찜'}),0.05407073681223172,0.053882720210011,0.0021781545993117884,0.04028342737173599,0.7476130977561827,-0.0007353237838908355,0.9858298864204958,-0.2630191875253064
frozenset({'육개장'}),frozenset({'돼지갈비찜'}),0.054482244847280856,0.053882720210011,0.0011884068253574089,0.021812736033337672,0.4048187609742285,-0.0017472447301619387,0.9672148827141485,-0.6086042708740032
frozenset({'돼지갈비찜'}),frozenset({'육개장'}),0.053882720210011,0.054482244847280856,0.0011884068253574089,0.02205543485417078,0.40481876097422853,-0.0017472447301619387,0.9668418730991418,-0.6084532695838247
frozenset({'감자탕'}),frozenset({'돼지갈비찜'}),0.059572883039483486,0.053882720210011,0.0014544680549150378,0.02441493479425951,0.4531125136054917,-0.0017554809340051603,0.9697947555095701,-0.5620592753803495
frozenset({'돼지갈비찜'}),frozenset({'감자탕'}),0.053882720210011,0.059572883039483486,0.0014544680549150378,0.02699321877674633,0.45311251360549176,-0.0017554809340051603,0.9665165085265096,-0.5605738606496354
frozenset({'잡채'}),frozenset({'콩비지찌개'}),0.0576075774238178,0.006211642839405442,0.00017737415303841923,0.0030790073280374405,0.4956832528272268,-0.0001804635427617332,0.9968576892909318,-0.5191408726040716
frozenset({'콩비지찌개'}),frozenset({'잡채'}),0.006211642839405442,0.0576075774238178,0.00017737415303841923,0.028555111364934323,0.49568325282722686,-0.0001804635427617332,0.9700935519875925,-0.5058743379664379
frozenset({'콩비지찌개'}),frozenset({'돼지갈비찜'}),0.006211642839405442,0.053882720210011,0.00013480435630919862,0.021701884637350087,0.4027614892634549,-0.00019989585685100306,0.9671052871641979,-0.5987364358509263
frozenset({'돼지갈비찜'}),frozenset({'콩비지찌개'}),0.053882720210011,0.006211642839405442,0.00013480435630919862,0.002501810520771611,0.40276148926345484,-0.00019989585685100306,0.9962808631055554,-0.6104872342671865
frozenset({'콩비지찌개'}),frozenset({'김치볶음밥'}),0.006211642839405442,0.05407073681223172,0.00025187129731455533,0.04054825813820674,0.7499113296535296,-8.399680782652006e-05,0.9859060356201085,-0.2512590807079891
frozenset({'김치볶음밥'}),frozenset({'콩비지찌개'}),0.05407073681223172,0.006211642839405442,0.00025187129731455533,0.004658181341031361,0.7499113296535297,-8.399680782652006e-05,0.9984392683304846,-0.2606578939146843
frozenset({'콩비지찌개'}),frozenset({'떡볶이'}),0.006211642839405442,0.11380325658944979,0.0003866756536237539,0.06225014277555682,0.5469979035848415,-0.00032022953027112204,0.9450246636491312,-0.45454653445304466
frozenset({'떡볶이'}),frozenset({'콩비지찌개'}),0.11380325658944979,0.006211642839405442,0.0003866756536237539,0.0033977556109725682,0.5469979035848413,-0.00032022953027112204,0.9971765192740881,-0.4830734901479554
frozenset({'새우볶음밥'}),frozenset({'콩비지찌개'}),0.009170243712086275,0.006211642839405442,2.837986448614708e-05,0.003094777562862669,0.4982220714993477,-2.858241420363641e-05,0.996873458773821,-0.5040809826762147
frozenset({'콩비지찌개'}),frozenset({'새우볶음밥'}),0.006211642839405442,0.009170243712086275,2.837986448614708e-05,0.004568817818389492,0.4982220714993477,-2.858241420363641e-05,0.9953774545382311,-0.5033356403469873
frozenset({'콩비지찌개'}),frozenset({'비빔밥'}),0.006211642839405442,0.10426052715598283,0.00036539075525914363,0.058823529411764705,0.5641975061545543,-0.0002822384016819537,0.9517231898967682,-0.4373351758158106
frozenset({'비빔밥'}),frozenset({'콩비지찌개'}),0.10426052715598283,0.006211642839405442,0.00036539075525914363,0.0035045933991153452,0.5641975061545543,-0.0002822384016819537,0.9972834300867236,-0.4630401497107859
frozenset({'잔치국수'}),frozenset({'콩비지찌개'}),0.03746496860477491,0.006211642839405442,0.0001596367377345773,0.004260960136350724,0.6859634796321563,-7.308226622782245e-05,0.9980409699479877,-0.3223200159226813
frozenset({'콩비지찌개'}),frozenset({'잔치국수'}),0.006211642839405442,0.03746496860477491,0.0001596367377345773,0.02569960022844089,0.6859634796321563,-7.308226622782245e-05,0.9879242907227662,-0.31538034343902605
frozenset({'콩비지찌개'}),frozenset({'곰탕'}),0.006211642839405442,0.010638901699244386,3.192734754691546e-05,0.005139920045688178,0.4831250622470959,-3.4157710012334305e-05,0.994472607993469,-0.5184307486023275
frozenset({'곰탕'}),frozenset({'콩비지찌개'}),0.010638901699244386,0.006211642839405442,3.192734754691546e-05,0.0030010003334444814,0.4831250622470959,-3.4157710012334305e-05,0.9967796933527168,-0.5195453593601234
frozenset({'콩비지찌개'}),frozenset({'볶음밥'}),0.006211642839405442,0.10719429564723829,0.0004434353825960481,0.0713877784123358,0.6659662063293291,-0.0002224172963862295,0.9614408292261291,-0.3354213459838714
frozenset({'볶음밥'}),frozenset({'콩비지찌개'}),0.10719429564723829,0.006211642839405442,0.0004434353825960481,0.004136744216831585,0.6659662063293292,-0.0002224172963862295,0.9979164823980355,-0.3597128983501504
frozenset({'콩비지찌개'}),frozenset({'감자탕'}),0.006211642839405442,0.059572883039483486,0.00015254177161304054,0.024557395773843516,0.41222439675393013,-0.00021750370074190493,0.9641029752914897,-0.5892845197200747
frozenset({'감자탕'}),frozenset({'콩비지찌개'}),0.059572883039483486,0.006211642839405442,0.00015254177161304054,0.0025605907223247783,0.4122243967539302,-0.00021750370074190493,0.9963395750327083,-0.6025732326017964
frozenset({'카레라이스'}),frozenset({'콩비지찌개'}),0.049583170740359714,0.006211642839405442,0.00019511156834226118,0.003935036130786292,0.6334936235907184,-0.00011288137914211167,0.9977143993703225,-0.3783919015876487
frozenset({'콩비지찌개'}),frozenset({'카레라이스'}),0.006211642839405442,0.049583170740359714,0.00019511156834226118,0.03141062250142776,0.6334936235907184,-0.00011288137914211167,0.9812381297368103,-0.36795428983425726
frozenset({'콩비지찌개'}),frozenset({'닭곰탕'}),0.006211642839405442,0.029437014438256057,9.578204264074639e-05,0.015419760137064534,0.5238221481124514,-8.707017730812146e-05,0.9857632179342307,-0.47773229536487477
frozenset({'닭곰탕'}),frozenset({'콩비지찌개'}),0.029437014438256057,0.006211642839405442,9.578204264074639e-05,0.0032537960954446853,0.5238221481124514,-8.707017730812146e-05,0.9970324976083441,-0.4836353936514488
frozenset({'콩비지찌개'}),frozenset({'제육볶음'}),0.006211642839405442,0.03526198162403774,8.868707651920962e-05,0.014277555682467162,0.4048994136147554,-0.0001303477591389907,0.9787116281438644,-0.59660109215021
frozenset({'제육볶음'}),frozenset({'콩비지찌개'}),0.03526198162403774,0.006211642839405442,8.868707651920962e-05,0.0025150905432595573,0.40489941361475534,-0.0001303477591389907,0.9962941270979637,-0.6037202356666068
frozenset({'함박스테이크'}),frozenset({'콩비지찌개'}),0.04267622122104367,0.006211642839405442,0.00011351945794458832,0.002660016625103907,0.4282307746719248,-0.00015156998601599015,0.9964389012036967,-0.5824129805406978
frozenset({'콩비지찌개'}),frozenset({'함박스테이크'}),0.006211642839405442,0.04267622122104367,0.00011351945794458832,0.018275271273557967,0.4282307746719248,-0.00015156998601599015,0.9751448148004378,-0.5732941974242995
frozenset({'삼계탕'}),frozenset({'콩비지찌개'}),0.015566355670651672,0.006211642839405442,3.9022313668452235e-05,0.002506836827711942,0.4035706643996113,-5.767032806878951e-05,0.99628588330379,-0.6001998658829198
frozenset({'콩비지찌개'}),frozenset({'삼계탕'}),0.006211642839405442,0.015566355670651672,3.9022313668452235e-05,0.006282124500285552,0.40357066439961126,-5.767032806878951e-05,0.990657075414189,-0.5979282441431358
frozenset({'콩비지찌개'}),frozenset({'순대국밥'}),0.006211642839405442,0.010858845649012025,2.4832381425378694e-05,0.003997715591090805,0.36815290688421665,-4.261888939451579e-05,0.9931113310026262,-0.633295334652067
frozenset({'순대국밥'}),frozenset({'콩비지찌개'}),0.010858845649012025,0.006211642839405442,2.4832381425378694e-05,0.0022868343678536427,0.36815290688421665,-4.261888939451579e-05,0.9960661955692796,-0.6343831766317297
frozenset({'콩비지찌개'}),frozenset({'치킨까스'}),0.006211642839405442,0.01952534676646919,6.030721203306254e-05,0.009708737864077669,0.4972376665161436,-6.0977268395784e-05,0.9900871498338595,-0.5043200079269448
frozenset({'치킨까스'}),frozenset({'콩비지찌개'}),0.01952534676646919,0.006211642839405442,6.030721203306254e-05,0.0030886627906976743,0.4972376665161436,-6.0977268395784e-05,0.9968673442339917,-0.5076913759689923
